id,frame,x,y,z
171,728,109.176336760053,95.9407947622924,186.731272919573
172,1810,118.343323818271,109.23113539196,233.144050231911
173,1917,146.01181227434,42.3000819916042,62.1844103971564
174,915,15.9482277972232,117.508352039946,7.60634262228887
175,1478,134.696849644323,114.223039671351,249.544403922979
176,1949,95.8764729663349,132.319984370747,206.595897436767
177,764,211.164374415397,133.859881161196,87.3528862400829
178,545,153.865370227039,99.3251351435641,189.369041668167
179,966,134.851883808272,121.381150947848,253.884483456649
180,1354,192.661543790702,109.206032206495,129.813293353916
181,11,102.503292961831,210.935015677634,66.2239746281183
182,1217,199.792133334493,156.005478989308,102.5713174593
183,582,30.1580499185717,94.1446797847116,28.9942870973143
184,1078,169.5807128477,119.853428318023,176.147161808862
185,2323,205.176429170504,63.9900536671913,35.8361639351928
186,1976,100.974046682212,29.2935084632726,22.3541105541099
187,1891,187.795897696457,73.4668936630593,104.068757812882
188,2263,180.329684782196,66.4642033914028,92.3845924596698
189,1756,110.211056342772,112.542445393049,228.250800210679
190,1036,207.78945413761,139.412815092363,90.2130209435003
191,1437,137.726898157056,164.969976495414,195.900496127575
192,1550,211.227204555737,74.0156977291921,36.6824152305413
193,1409,104.250629690246,122.341925257616,219.845662294501
194,531,125.023406785967,148.178560229096,231.440978704198
195,1077,145.500326251212,44.9747898701016,61.3812423193738
196,2292,174.362701367877,150.919514968266,161.366936550737
197,1977,106.449123321217,134.466033227276,228.067205509298
198,1703,72.1672030166034,122.459268817338,148.495930377086
199,955,213.961988480919,102.947501675977,63.9545963006006
200,2301,99.727847204279,146.812286330175,198.007828016809
201,208,171.479507719518,57.6000969849844,88.7704110377226
202,351,174.153518410658,103.485414263326,164.067252923351
203,1428,175.26131048552,175.07527071346,129.002916059418
204,112,208.763944955781,58.5324746479935,21.2884135237033
205,333,117.813136613537,170.290523514916,169.428497663561
206,1192,109.863825819603,163.311465840995,184.11949012543
207,2146,98.0191194355428,152.094308759703,195.820280217987
208,1164,174.074444268899,102.162643388418,160.34011114217
209,1806,132.408257050346,114.512007062645,244.929323581146
210,509,145.702813864761,166.828889961872,184.228139446567
211,908,128.265527440524,110.436024446041,238.27359634395
212,488,154.900515966615,44.6230610305623,61.3855420109842
213,890,71.7085524824112,61.4722675272023,69.3911257912218
214,1653,48.5237701886257,196.099666968026,32.0895999420534
215,1903,192.78564090399,116.230586373536,134.485381498464
216,1795,115.337499121558,151.69020629294,212.742827027923
217,1571,98.3965735367163,122.19219217391,220.427315199709
218,82,112.20940289699,163.4332057873,179.186024288691
219,53,136.820392877904,169.71212487094,189.884436919034
220,1969,129.181166749543,113.482685756477,248.482850212789
221,616,79.6721060901616,85.0447602497143,130.568365741617
222,1261,210.264332265054,88.5641085417887,47.2157016334664
223,308,199.660614110988,40.1059258627234,14.7645841379367
224,2172,146.73513994283,153.407269224987,214.30177492141
225,2206,210.931972647138,62.1128888826825,29.108406097653
226,742,127.858492020206,172.504058109441,168.060729941379
227,506,140.544530057796,67.1453518136455,127.066825063025
228,2267,189.884412413735,165.289195536833,114.472857086701
229,2062,127.615457199038,111.934345695018,245.484943034846
230,1292,187.874937460091,122.138171409962,141.756119841057
231,1218,178.422190745611,142.964858672561,158.456733910171
232,1419,134.24483028437,177.923594713921,163.074607472355
233,1764,53.648489853908,72.9411318643409,56.4222156375905
234,1851,122.661065825197,159.414481891143,210.148104613549
235,884,211.58491084089,131.245359636563,87.9065839880535
236,2102,168.234505283963,87.5788196515033,153.056612978698
237,1076,217.369922309011,110.671246964197,70.4719999105812
238,30,118.359011438926,170.034784795527,179.684313689511
239,2038,155.873617726317,102.149320077814,191.910658179969
240,2293,105.480521483461,113.057674012459,221.099834250876
241,2067,78.0546709349697,29.6325048001833,7.27025380271406
242,1218,185.898986792584,120.895899243605,135.064600185499
243,1960,102.177075535889,59.7753501988737,93.162386487404
244,1452,175.072929362761,144.778969849802,159.65495544207
245,1060,50.1611993869654,190.531077170651,37.7938127866212
246,677,138.978597828779,182.152471248382,156.298695235401
247,1210,204.209273539635,62.5856954262775,31.0034001318428
248,2311,114.807903239557,156.979542735736,213.00036892405
249,580,137.2247578226,116.441700438105,250.148416402745
250,255,109.621669891343,151.675762371193,215.065495259239
251,1245,114.114837440431,113.51490648967,235.217286340318
252,220,207.723071081121,75.5557981909827,39.6506366202324
253,882,108.892991568462,94.3919875668186,186.947666773762
254,1109,156.211878687818,176.86743894606,138.148670996037
255,57,60.2921426537897,101.254105170978,101.784773853092
256,2140,106.920408651524,150.264057839852,216.96677603678
257,1920,210.956976679943,77.7600459235911,45.152090105813
258,435,77.2294879879138,113.253196863153,152.134419348578
259,171,37.9458786530918,89.5226430617344,41.0422737510403
260,1011,61.8957225786935,219.980419781271,11.3714785284976
261,1690,186.368436052997,159.842609262846,110.328292779687
262,1411,50.2837541035243,73.0281276604169,51.4995630510223
263,1271,106.284134199352,161.987584894757,191.292146549958
264,451,214.348629794529,112.483542317332,68.1553737189642
265,819,151.152834130186,164.940149806831,178.660273546081
266,1050,192.429064644942,123.754051725441,140.691834703259
267,229,201.959643126925,51.8713296950535,18.3007607599585
268,2290,141.733073728396,125.767706011856,254.474712424546
269,998,173.828244357837,66.3259444978856,86.6982741688215
270,770,161.17963705439,110.718614546985,198.809065631512
271,1940,211.320651082921,69.1988166091674,38.289353955777
272,109,212.625800261929,109.218703841619,69.7863487192179
273,1452,53.4213281778509,69.5178267927999,60.7651207755843
274,1412,111.095610177183,115.056762624166,247.020131922432
275,11,134.283933475121,166.078144454684,201.972903164423
276,848,193.338849287972,156.091555083166,110.642658341875
277,527,109.434460337669,169.354363920112,178.155828682224
278,919,142.302619881155,184.607286006827,155.937893667278
279,2131,129.170815837665,179.382067523984,163.933655291774
280,1180,75.082000833067,62.616733492147,72.4770398412526
281,1207,118.161979828938,111.491456558146,233.763313496356
282,1249,117.827457610657,109.630434040996,229.752995441995
283,756,193.656617387458,41.7027122666023,16.1286652968761
284,615,209.392247043215,129.730545680626,76.7499014900672
285,2444,44.5787420382546,137.080866171399,70.5413722640822
286,1461,189.184168657918,102.947182127747,121.067279452452
287,693,214.07475947361,98.4879927406284,63.6246340554739
288,1839,57.4897445060797,105.875491082703,106.595545967106
289,64,148.630591822748,158.568933066805,213.275667871917
290,1191,100.227954464735,151.776547147265,195.026695401268
291,1102,115.688850503415,116.835585615722,240.728533326165
292,481,99.6933338842007,137.547880237058,206.912121245972
293,1715,61.1440738136801,106.761755733568,106.474270819255
294,511,144.908501533685,167.54441933629,191.545973728663
295,551,123.199379624046,29.5189577752139,39.5389509303291
296,1429,173.033597242867,175.282682963857,130.669815317038
297,2399,97.7416405491667,138.542360208995,209.811382734195
298,839,218.199866757389,102.215699313213,66.1409620852664
299,2387,156.686221369651,46.449823154455,73.5807841672689
300,1927,142.737555254558,33.5595240566861,57.0767293129879
301,462,212.09881478286,80.8958956674228,47.461186108853
302,2241,190.160807461333,37.2610983411114,2.13940741352655
303,1382,213.403974079565,121.942537446495,80.6048549350643
304,513,158.326490538679,83.6889388296034,142.137371571471
305,1143,214.611207750498,93.2006505456975,59.8433350072845
306,77,150.787451548155,69.2107816344137,135.827098978682
307,1469,169.344225111658,175.83832286323,135.834215523762
308,368,47.6670148927735,182.094446400627,44.0654732866286
309,809,120.051990047421,111.075691194032,240.767422337288
310,1004,107.059461570813,165.869102917152,177.403670250827
311,712,168.257156132772,135.770847339889,188.920359024387
312,896,146.445382200722,179.543693868381,148.970833735763
313,2341,66.0943577463739,218.440182871512,4.71082873944801
314,2354,205.35135406887,65.6680008016021,38.4709909332951
315,1136,162.884472035879,122.609565797233,211.635243753348
316,2256,210.19618065572,88.8008699504223,56.2291616000586
317,838,209.648730798777,68.8349605781118,39.9926792875971
318,2390,189.182393208701,34.321196141838,3.15696245389983
319,79,132.496457832629,149.403363853849,237.868986669355
320,1731,205.208921410987,132.872781931821,85.9643855594698
321,1314,40.8208669670654,153.483675355635,66.9162040192446
322,1859,187.111485942996,93.9071511371664,110.888663641389
323,1333,153.448037188603,183.964426725501,142.82827555019
324,621,164.359673052854,177.502434742003,133.124666572073
325,1398,213.934769475759,133.028849285318,85.5426185659374
326,2131,35.4477632361899,86.7558202362417,39.2711759836319
327,1033,110.372027653434,52.5808895389678,99.4369954129651
328,928,212.169774599259,115.826646888376,75.7163509363825
329,2214,149.483211496487,138.367430026012,222.631712070327
330,2060,66.3430404467368,227.042543862113,1.50205052201344
331,40,146.812357423208,167.226707867986,188.828259918299
332,2308,120.179792318525,111.158182949409,232.874361344947
333,2138,135.068896674311,59.5309441042725,115.437648983412
334,1946,194.759106585281,104.802006302022,123.256261331416
335,1379,16.5658284166178,112.048319430611,10.485983653601
336,1720,106.044268089757,118.678077485016,219.593031566386
337,905,213.380719521978,101.107105334053,64.4830625996373
338,1273,169.760801469211,135.165998828187,191.012623488338
339,762,113.748081994619,109.850052178304,233.044326526554
340,870,102.601440777466,92.4302708118323,179.118147099339
341,758,34.0122853372962,91.2827430784678,32.1503375541627
342,2015,98.5750963150941,59.0008001145657,87.3600360834069
343,188,165.627742097025,232.773865063099,21.984787106377
344,2370,100.552003876,152.398372578678,193.208963014866
345,1738,195.473794235678,36.20217258733,7.92604983509414
346,1504,79.8769018939364,87.7733058907088,125.920543620987
347,1724,144.582283090977,60.3738921318953,122.483416629053
348,2115,77.2920962042995,25.6133136287799,8.71822716070779
349,96,171.073589201608,175.980637573804,126.41285211555
350,410,185.814085711934,124.409610285464,136.156091963423
351,723,143.119987627538,179.82239224622,153.454570949148
352,117,191.888104912027,30.1908428280436,2.20874551774752
353,1885,214.452114017534,104.389212846062,58.7826634094623
354,2448,105.367188125936,25.1255615516881,23.4869882230457
355,2469,182.784432373546,140.051090430065,147.412813125663
356,9,150.154492909739,183.929270482053,147.626783542496
357,794,134.4387211424,180.935562960199,152.18584195249
358,424,108.753584220568,163.705885126141,186.842455893237
359,1058,97.9112578047073,129.230528807808,213.13102417029
360,1098,135.300745894587,112.610554895238,251.385605705155
361,57,183.570715899249,169.804210301791,120.753090340233
362,672,159.731346836892,107.486787460185,198.987310348685
363,1725,19.6415500317232,118.119928855314,3.21047562607498
364,1201,112.649666455501,119.441774795577,242.576712905621
365,415,152.064218205346,181.890473942445,142.230162811745
366,2377,212.834823847201,117.35652422028,72.7236619240594
367,291,103.31198193824,29.4811985843377,31.5975620132406
368,1085,119.496626095796,57.1492247323076,110.421845554523
369,2022,193.257868401584,32.9639986371847,4.97001437396483
370,2088,111.781950004467,115.42923677946,228.352687005424
371,970,138.338932208086,165.943101636257,195.782087054987
372,2095,206.278018514545,53.0938167435703,17.5055775912941
373,508,195.56309910831,44.8308007728938,12.9728520996585
374,2088,139.532572261165,35.669431282723,55.5988900622497
375,1373,96.9921198776458,153.425238079328,193.893443101982
376,30,128.847040243227,58.4141659946052,112.786334798302
377,985,163.748640407437,114.227016258723,198.91161896726
378,1509,182.747574862108,76.6477949110116,101.547912636064
379,1311,116.012863620749,23.4863692073641,34.1737177287867
380,518,169.816057905292,60.6226842365003,83.8729284459264
381,1226,112.962120787277,170.073042805817,178.608761178098
382,1345,181.700348364133,73.7936142156518,100.028828090546
383,2208,182.872894394135,78.7477516766304,103.350707433016
384,1514,94.6172037312514,147.280199805784,196.574203074732
385,1517,114.248071917246,171.64352711727,173.239700135581
386,1142,102.025154619387,158.974880622316,188.282993491727
387,1877,186.591720962266,113.859529116714,130.259013672313
388,2132,188.156474130211,104.35606813024,117.281155326121
389,1261,187.4593400734,124.166655350375,134.629250350947
390,1311,31.0511973808643,88.9842389173649,34.7039129815475
391,2294,115.433867558536,165.326862059356,175.663841229416
392,1326,80.6914886896001,22.6434323263024,10.3238879648752
393,1333,102.37785317776,134.355462777296,229.379295360125
394,551,208.866716546835,52.5372540013033,20.9061999118011
395,1058,180.491873909812,71.8923599446399,102.629814889996
396,2398,159.849199886983,46.1432385741276,66.0600217864338
397,1449,188.560886755623,100.394386453368,117.219353284555
398,443,104.684180919899,159.699042836416,189.386607729063
399,311,127.12676766865,31.0825117736855,44.9460752224904
400,41,77.5172267533717,116.655806178765,148.096695256541
401,850,100.910418366013,120.956042740356,221.906234925511
402,1210,95.5356633672891,132.246137232221,215.576232099881
403,71,117.484789661161,23.968194636265,33.0691100097963
404,501,178.691118219528,145.925198106075,157.725039979466
405,1051,162.22585448083,84.9062193079569,151.214816745028
406,1627,167.816738842188,129.34251480407,188.150370305825
407,1181,102.837473029893,117.162972416939,222.776222498205
408,49,53.2397349784968,198.569331980858,30.3540277049426
409,1091,210.044360028977,66.4693284377081,36.0590218263567
410,1916,207.717754570058,65.0620548618071,31.0611560017326
411,1423,211.301747227683,126.587779520606,78.2352339157494
412,2270,134.962071335919,176.69771829871,153.469842352934
413,1319,101.898215321297,152.772077299508,195.56042228404
414,1334,127.133078885225,164.724246966492,196.887970625329
415,1739,111.587558449757,140.566717486009,237.489962064116
416,664,191.251221380193,96.5689064787757,117.417438548768
417,1103,185.725070661884,172.859867830612,119.941446548442
418,1936,72.2219433589559,172.725799334341,107.761765567249
419,495,126.792568061999,28.3860750988736,41.4362138860127
420,2280,191.1548267232,95.8711658403324,119.1027058678
421,1595,188.554664751951,122.488447064368,133.460995733688
422,1765,179.408750336783,169.547865655091,129.311811881034
423,2309,126.916811338529,30.5473152984881,49.219474519817
424,529,103.626225741207,141.222623181717,220.546665716231
425,1706,154.764517394721,163.232586457894,172.232342989187
426,1910,127.256226185779,161.896928308041,198.80702729465
427,1577,55.7047688417077,199.574655194988,22.6231712769218
428,899,119.296657027334,158.281024310784,207.087385612678
429,1320,112.147302964094,77.7240765652643,155.666510985595
430,41,103.321558130532,127.496946785459,237.91891266966
431,2075,115.63812297132,172.398998238645,175.435335979224
432,2171,101.166252726158,115.428482012711,224.920803687582
433,501,129.76405649028,27.133081370111,45.4688916815939
434,633,217.813660394031,97.8912001050739,61.3192637784658
435,326,211.399543009201,89.0323602902114,53.9816843816901
436,215,202.210190110626,143.353018273642,89.5984135758582
437,1929,151.070058818498,76.339904028537,137.582694354388
438,1649,107.608973367019,111.734322690404,227.643205832242
439,1765,186.906161677197,164.470564420227,111.994576694742
440,1687,112.026252762537,171.986404137111,171.057768315358
441,1197,213.094193511503,96.6084741698881,61.2198767279276
442,1489,210.953706842499,79.4583531892268,43.1967321669967
443,229,112.070977090141,166.516861642343,180.750019094494
444,888,101.311185151339,132.176745400916,231.751018936072
445,773,118.527762774311,109.968374083799,233.14853553136
446,951,117.982196908004,162.881186059448,207.167810561242
447,317,115.791233920235,146.505268174686,233.948810241064
448,2164,149.145607642702,37.1744581785441,61.457211799806
449,927,202.435195421902,145.938979337001,96.7153024210312
450,402,141.014053249545,121.29163629921,250.01125382612
451,1278,144.284908144721,35.7197921529376,54.1431334928581
452,70,104.790891503318,98.4917233038174,178.415826430551
453,2294,173.936774955131,171.687297271583,126.6721116147
454,2213,148.457031757038,126.792397629536,236.119933893627
455,286,35.7997397477228,85.6543555685668,39.6163399098235
456,59,120.956276493693,116.95820412522,252.502043262328
457,2378,110.632461259125,57.200344065212,99.7487762501205
458,340,43.0380750010826,72.210495198677,50.8685516888282
459,2214,183.903828620197,132.138100575547,140.511362544394
460,1206,134.280646128197,110.839757165778,247.278488558012
461,2333,215.736074740823,92.5734094905682,52.0661303785725
462,235,198.01172109034,157.694403679305,103.621057758262
463,2400,105.032628503282,53.7619011426049,94.6721484336026
464,1901,164.090758853145,92.7120611736467,153.903711794007
465,651,117.870557056855,112.067316109808,243.919064008179
466,480,105.95308918543,116.20782252936,225.328951252092
467,776,171.714244757611,155.984284961398,160.11268919238
468,2128,150.346366101929,69.3875343073859,134.054408227263
469,2061,182.237717830379,140.170787155039,151.174598991759
470,250,43.7319075689265,151.502169755572,68.9150680476713
471,289,188.923261555798,109.768602232715,128.259677101942
472,1776,204.062530729078,61.5816057604761,28.2264077424251
473,416,147.419821900957,146.518295612097,228.527223630748
474,1316,142.284558411756,114.803176795491,255.73610154397
475,2073,212.322894932958,98.6081617939416,63.1275083317079
476,971,157.41059255211,114.173352204077,197.018708033759
477,1150,191.395567514588,160.159274656544,114.132024489699
478,2451,130.852870669352,145.381536498168,251.046981740974
479,2040,125.746087800365,30.3321869834697,40.3783008721295
480,724,171.141610240307,110.865705947597,169.275338957398
481,2038,194.459450623724,149.351327183722,99.6957239079137
482,79,206.441400704297,59.3933769435253,26.551372581342
483,762,105.13823403359,26.1528270737443,21.7947894453807
484,89,213.949741834932,120.781885900023,70.2616021563912
485,435,164.621205828116,174.758080369779,136.946552277697
486,2067,204.359198073837,51.8734044015083,22.8149284362974
487,843,111.337538421379,164.012092526006,179.050405366052
488,2249,201.897908663061,153.047398582565,105.384237691751
489,990,97.7309602381929,148.671588760948,196.52595433421
490,1487,57.8575613659625,97.5418784983011,108.541585127126
491,892,213.503590197905,89.4174654401144,54.7985445844669
492,1261,122.064220673314,143.70090137628,246.329327705051
493,2430,168.025931357029,122.649697237861,174.748448842483
494,1567,45.0520473281275,75.1461532374989,50.4680425504184
495,145,165.720547337072,158.616069155294,167.021972244129
496,1317,188.135023592343,81.3524153621957,106.887254944832
497,470,94.0259456089181,147.760533116918,199.36053212647
498,1958,204.525003587799,145.398337980421,101.917729259875
499,372,103.298400339541,144.149663777175,223.283507722466
500,1097,178.769061325816,171.863820898602,126.160790997159
501,1191,172.717749587441,125.459304303708,180.395334853023
502,2194,184.244154158033,75.1927025832883,98.8729223725903
503,1821,193.574103107822,120.556367388478,132.000579153092
504,2312,148.18713006596,176.964263945786,148.310398220561
505,296,182.762031036517,68.9868384898485,88.4668132182579
506,1047,125.703273466954,115.689771245605,254.772328093613
507,137,169.5739302253,62.2398854280291,85.1289318466033
508,1189,171.60273281498,58.1320465528164,92.4800856905477
509,1157,103.032262280721,143.07480564734,219.375575163047
510,151,172.492743541257,120.038619886242,178.121312371859
511,1527,109.739239003215,163.313163433756,179.684720448049
512,2045,71.8016263075933,30.2747706555513,3.06766885440125
513,743,130.150923915459,34.6693247143712,52.708012672298
514,1985,151.840796202158,184.974712537857,142.413102542424
515,1249,191.039885997408,33.5407613082761,2.35940977976531
516,673,95.4017850223207,126.720948626441,210.055038645786
517,194,93.8263618876127,133.342662462533,211.201231754639
518,878,56.0304999328892,72.2776819061872,53.8016647436685
519,999,211.202867300734,110.352879973857,71.0883548781427
520,2067,152.080189795294,46.7989908734756,65.6970554696568
521,645,90.7124765985191,25.0519906210855,10.0183416697143
522,1341,112.993059390148,122.101780187776,238.440593907219
523,1247,209.468322782696,139.283854198983,89.8216254904732
524,1993,107.338981194302,162.823424426072,191.481939797115
525,229,187.213637553764,87.9246751573316,112.731985829874
526,499,190.804752718831,36.5012962131447,13.4072367217057
