"id","frame","x [nm]","y [nm]","z [nm]","uncertainty [nm]"
74.0,106.0,2585.25912062673,9221.265544676702,336.03621730269913,796.4268705166718
75.0,107.0,2420.4341763218868,9264.040064317353,282.2247023108321,541.9061507336083
76.0,108.0,3950.3245478483905,3466.1774285457186,-320.7627438198515,717.7448544866367
77.0,109.0,2736.587805779366,8575.981555179704,340.16643348701854,958.446878536096
78.0,109.0,3959.602245276832,3363.1302354075933,-317.1437479258662,713.0200198753158
79.0,110.0,3946.5111762092038,3413.0859407585504,-363.87433531368237,730.7479493747807
80.0,110.0,7531.689311271957,3880.307954146792,-21.15354143382724,490.9111800414493
81.0,111.0,3945.9246349794353,3294.5308911934,-530.6044416357472,1408.5311936593826
82.0,113.0,2631.446535206461,8540.639640083682,402.1163118906527,733.7653340640926
83.0,113.0,3573.8148792943052,3340.1416518874485,6.572654962438807,343.78445751109064
84.0,117.0,2701.4216004518294,3123.134692279593,-11.658002069537671,406.39484912578695
85.0,118.0,2682.5822963194023,3113.8125826751248,10.534159369715988,448.0541091748223
86.0,119.0,2667.6743405315096,3133.4781738478423,28.42588119988318,427.3160351616247
87.0,120.0,2705.919204338306,3076.080193739176,-124.31846408616217,124.79980574478394
88.0,121.0,6564.53402656919,3959.1596773815936,12.960851801165632,331.0910220035089
89.0,123.0,5535.353753956675,4420.59570715572,-6.634644425509826,403.36392228177795
90.0,124.0,5531.696469947064,4413.988075363858,-21.83569390476716,510.6276158021698
91.0,125.0,5516.313927988353,4413.653395199207,81.8915136547835,400.2731302532284
92.0,129.0,5538.4386510448085,4426.309358271468,32.362930988421596,399.3932089252767
93.0,130.0,3493.1012773424454,6550.944575928787,-176.7646679036071,244.7684883568238
94.0,130.0,3539.6874073869867,6214.652967465294,6.267626232341919,492.8418114290708
95.0,131.0,4169.135343702118,4906.8652328145645,-41.44756911976072,543.7647401034858
96.0,132.0,4158.207483299045,4902.804788434735,-12.639142070887011,361.22370263928525
97.0,136.0,3610.945873421705,6227.836723481989,-113.97709706592633,245.5190605089891
98.0,137.0,3578.755473002131,6128.580180976146,-83.41154686425102,251.59860092706253
99.0,139.0,4317.370474961816,2878.613125441535,-487.6806318372377,1213.0595296926074
100.0,139.0,4372.030632958,1979.8180737561654,-602.0903412065338,2797.8796245519975
101.0,147.0,2493.8482691191557,9144.687892891257,-104.77472346482402,4.994104338592152
102.0,150.0,3885.7350879634096,4691.597810607444,-264.30618744671284,613.7155142838728
103.0,162.0,3612.593536059784,3410.29278601489,6.350368311536079,449.8594553066715
104.0,163.0,3631.3793369378536,3398.8751393026882,-9.17283678583054,445.78493089238896
105.0,164.0,3631.1221217423713,3406.740107566807,6.116464981670862,478.67710193222763
106.0,165.0,5435.115340208533,1727.7817263919235,744.4720966993084,5585.5902102117425
107.0,166.0,2717.07343556059,3102.069714792805,21.86342417579333,406.17658517341187
108.0,167.0,2742.628718630376,3099.684364169359,14.749110469648889,518.3177049993332
109.0,168.0,2791.3643368317794,9129.390822367073,262.13477795847825,489.6470159414436
110.0,168.0,3219.8938480286574,5399.866560080038,-107.43101872653907,431.4197711767466
111.0,169.0,3210.5275954716303,5383.069217446111,-176.25216400954133,508.22814913782776
112.0,170.0,3221.205319686748,6606.135736279346,-177.74973468313954,583.9528590993258
113.0,171.0,2785.1293338812275,8212.949477859185,389.2567446656752,1001.3963516872395
114.0,171.0,3235.5770891037982,5438.714725918517,-122.47915252073112,422.64331298714404
115.0,172.0,3266.4357441753573,6288.914412746863,-328.0063475692002,668.3140393386609
116.0,173.0,2700.3819158353194,8172.028324270954,75.65562738275615,290.3992849278639
117.0,175.0,2674.6572598938737,7937.594966354909,61.6194612093899,3.4479279519349326
118.0,178.0,3858.581148027654,3761.5530274015855,-403.1703538225115,827.3239067658453
119.0,178.0,8197.92715626631,4105.538265837768,-180.6536368454145,448.937474634052
120.0,182.0,5606.877771661386,1963.8736912182726,-772.5778863335163,3761.807966670176
121.0,183.0,990.2571906354102,2117.0602083512545,132.54561141598023,419.46115794093424
122.0,183.0,9391.327858558345,4393.90979701176,-185.48424573283606,626.9125951638798
123.0,185.0,1030.9891646306626,2139.4374550568937,82.48352298326165,297.07089293084323
124.0,186.0,1077.1131617152357,2229.2691952136875,73.57438907088279,9.669417522858135
125.0,186.0,1039.6807315562073,2117.6612639018135,107.07353827174364,394.9016122311491
126.0,186.0,3094.7448302038247,6557.105845583079,40.74058199938414,523.2073499143177
127.0,186.0,6619.915122077555,3926.985688784089,-29.994049490411083,368.1639928853355
128.0,186.0,9391.298087182291,4428.019991306588,-426.13129551947,1309.3947924754762
129.0,186.0,9310.158862821721,4152.344513133156,-27.18425832495583,5.464070881989243
130.0,187.0,3089.1516390199067,6545.116684729986,69.08089778795095,401.56136029032933
131.0,188.0,6634.873629583433,3926.602006599312,-23.754769121570114,394.50609688736876
132.0,192.0,2611.8697663978255,9349.061854043004,64.13038457837345,160.82783680492614
133.0,193.0,1015.5620857405552,2156.049829508342,48.58405272031799,230.85595713040712
134.0,193.0,1285.906683996293,2083.4407764953753,10.802953757459113,6.00885764117026
135.0,196.0,1022.1103161196886,2117.860179196498,73.53014557924585,459.32366540746784
136.0,196.0,4624.111141439645,1944.575941192766,33.68031782344724,9.496073080370758
137.0,197.0,4959.0733550656405,4662.990960999243,-43.73150644019223,451.0675340128351
138.0,199.0,2931.3884554247134,7758.4784303202605,170.05075936138925,312.33792461546227
139.0,200.0,4819.326196956759,2204.182679352955,-629.8601408835618,2709.0931230528463
140.0,202.0,4405.438245380239,2927.475439068237,-516.4273456842241,1493.9408852907818
141.0,202.0,4406.2370925508285,2973.189532408503,-582.2063482297866,1630.676912930413
142.0,203.0,4491.304990281775,2552.4967160922342,-231.7843436660002,753.3452894455303
143.0,203.0,4428.403837826737,3166.0259168899147,-613.6993052396588,2769.106895086699
144.0,204.0,5121.956578247598,1949.3818900938154,-285.1829441803784,830.8700815653198
145.0,204.0,5446.936386098543,836.2324325897507,122.24909074134274,759.814409369009
146.0,206.0,7250.197821721994,3890.14111743216,20.61443956161982,343.8727849436754
147.0,208.0,3933.7710739689323,5581.861745417051,-39.49769559947173,490.68037655827465
148.0,208.0,4233.910834148909,3223.5756595419043,-300.4081349124607,608.586553256792
149.0,209.0,3933.3359915851997,5580.715747103259,-57.485172564633174,266.7752194465396
150.0,209.0,4268.204028610466,3268.902123424196,-314.66737347189405,375.9559234781625
151.0,214.0,3087.919303290716,5978.826610828372,-111.41934852816416,374.53728261890785
152.0,215.0,5248.228756349794,4611.674209188909,30.506759545642858,292.6148818882168
153.0,216.0,4746.705997944258,4673.806554526701,-20.033361417917718,589.3511939468909
154.0,216.0,7207.164936531121,3894.721873173298,99.80349773950546,579.0808287911495
155.0,222.0,3108.65123509399,5654.136233134104,-149.19225368666858,529.7293176472401
156.0,223.0,3125.967647071613,5678.664293280422,-105.43225695970713,531.9851773164261
157.0,227.0,2602.8110083940765,9099.688266241625,167.4863399003628,480.1728316435058
158.0,228.0,2639.920640101064,9129.275507792048,197.3232782275713,420.13965188948845
159.0,230.0,2954.1686780464493,7570.54472192117,192.46441705975235,613.474990325606
160.0,231.0,4287.803604932826,4814.270830979309,-65.2421909590791,309.177443895708
161.0,231.0,7113.795269188036,3821.991426477196,-176.05068522301565,516.7362245248472
162.0,233.0,4265.839987924229,4804.9165903070425,-25.335973168666058,382.32132204827076
163.0,234.0,3005.7804457463653,8290.461478311283,540.1704881651967,1789.477605326761
164.0,234.0,4308.985257312803,4776.102493374411,-86.1226976060445,568.8388963854576
165.0,235.0,2911.8855797284623,8278.56067809188,323.9591679181701,823.2166315263346
166.0,235.0,9385.034285113514,4654.384610751137,-3.6641227041890585,359.0863124685208
167.0,236.0,7106.308445211712,3899.43852216296,12.352581060700052,336.90937204529024
168.0,236.0,9367.950469961508,4664.055851753782,-8.787716319268982,370.94203693686313
169.0,238.0,9377.643018455165,4679.655558128152,57.11572742726894,451.4161255358851
170.0,247.0,4260.81378034918,4824.71700659769,-31.032831983623115,425.5630486507429
171.0,256.0,6031.212289202399,3671.8737655631185,-366.7634284793719,800.7163864623126
172.0,261.0,9689.420908036804,4571.847469722957,-352.6211138664216,804.4250599494989
173.0,263.0,9703.107303509221,4496.835303032696,-244.93946788327236,527.5902539401175
174.0,271.0,8072.934790887737,4058.1374539712674,-64.51816548192981,174.7409074066851
175.0,277.0,9688.496834297093,4933.074624051393,77.91456686401189,284.72565648782114
176.0,281.0,4001.587613569556,659.7134201023788,-5.557763597300426,28.432997620904324
177.0,286.0,2785.1054932431202,9747.193680111048,-175.1894248327169,479.7602486059259
178.0,287.0,6685.591070609617,3959.9956640165487,-59.114360258636175,453.5255488928358
179.0,288.0,6435.10293253113,2063.6785523913845,22.18947245424212,0.9349545526195739
180.0,288.0,8922.94612127792,4366.501378468268,-16.84846820231299,388.0918413136156
181.0,292.0,6485.9131670624865,3779.241317798833,-107.50836513311918,352.92530846976956
182.0,293.0,6478.499553281516,3788.1734140800227,-83.46947244013036,541.5993969939036
183.0,294.0,6487.555914850693,3782.5782993883763,-100.01036160828662,569.5245905210149
184.0,295.0,762.412923789947,2118.1625310302684,22.200656244377996,73.9838558794312
185.0,296.0,6108.520707567452,4128.840689625685,-43.991542037347536,284.3579749248736
186.0,297.0,2794.145685832619,9671.670536830798,-213.49506459291698,623.6018529048265
187.0,297.0,4646.95101051094,3584.2428679965515,-57.890019791983434,213.39777052928767
188.0,297.0,6154.235463057717,4082.2817044194603,-99.03404730747616,353.49918823080736
189.0,299.0,2794.0414409413575,9636.853133026696,-215.05790663334326,602.8951042283468
190.0,300.0,780.2636105735467,6803.533426438576,69.77569001917821,211.15473367115257
191.0,313.0,4770.7378498854505,1929.2578134056575,-213.92160142122881,479.6280054697484
192.0,323.0,5690.234325763396,4292.375725779979,-21.759921282420233,264.2374082889249
193.0,325.0,7390.594468515728,3937.9597690695564,-224.46336518010733,600.5108554080239
194.0,327.0,7394.634706989842,3933.4677789786087,-158.1519180380826,446.3808176264383
195.0,328.0,2895.751344416521,7862.6130059766965,90.37047659205462,383.30091532364753
196.0,329.0,2899.2317283807934,7856.315696505841,111.63538164593763,286.4612434722746
197.0,332.0,5364.090011170988,4527.27419610569,5.395884077549389,471.6514533820113
198.0,333.0,5385.35134866404,4521.81450758552,-17.176048713150635,583.3595832135046
199.0,334.0,6797.011056234895,3915.0722835023216,-78.75165622584001,276.21719606010754
200.0,339.0,2861.94136291765,3136.7244827200248,2.8190601453566764,381.8406761192442
201.0,344.0,4709.519456984725,3641.732102084256,-27.832863639325314,437.6196452866815
202.0,345.0,3030.011639504427,7319.228419577875,90.06346259739334,140.12798673294247
203.0,345.0,4713.919060244061,3618.078067230982,-34.7249634230884,502.4008291254854
204.0,346.0,3084.361004589866,7309.956816450156,146.111846734131,464.82574205243384
205.0,347.0,4719.802992586675,3634.528092173789,-56.87383239135788,399.98120471160416
206.0,347.0,8518.454031581918,4183.038745676314,2.1831459868550995,493.5590394600963
207.0,348.0,3099.336996915211,7287.985673457751,262.90301549308873,466.30546436085206
208.0,349.0,8535.917358551535,4160.610295687291,-19.18137079362335,476.6103186872646
209.0,350.0,9559.861522795125,4509.8109460543365,-202.2407473747747,369.2625395561238
210.0,351.0,9540.593754733069,4437.3182005983035,-175.13010423376102,340.3017076676815
211.0,352.0,3858.3091575952876,4263.075363023132,-391.90469459342006,1044.5201833511162
212.0,353.0,9570.450398474599,4434.55854074553,-121.47547554805897,254.27981956906774
213.0,354.0,3867.544280751067,4242.882196834778,-300.3438551661011,864.9085227766815
214.0,355.0,3412.0729907729396,6330.938539728121,-7.255238601826719,457.9155409598127
215.0,355.0,3925.785831868606,4417.023300708765,-185.94646256846514,156.5813748059032
216.0,356.0,6873.370675358035,3928.1746670495304,5.937536176621148,244.33387687487914
217.0,357.0,3043.9929889308905,7767.414467972726,281.61083185764517,753.9123023843348
218.0,357.0,3403.1171186797615,6327.246485012058,-54.816853342319355,550.3362388348593
219.0,358.0,2900.406789427441,7817.435773796879,128.3505115800199,326.2872803871273
220.0,358.0,3415.0040709736295,6336.902797655661,-39.66229842985421,407.8654533855479
221.0,358.0,8425.328500122534,4223.6952399545935,-340.0700193774112,878.7391244584046
222.0,359.0,2906.1068162026754,7841.437541373008,256.4316241094295,681.9129042625741
223.0,361.0,7141.093240668233,3874.9674076605193,-12.493367615206958,360.03361620911494
224.0,362.0,6285.1251675004105,4018.49325223006,-28.250640287429,395.36733124718484
225.0,363.0,1678.648866224339,2205.862109342764,63.42924505296144,540.0964142076133
226.0,364.0,1640.3015303098296,2148.014238288521,72.0374148658115,16.67218848259122
227.0,364.0,1669.5903609464742,2261.14288389219,119.12214888681119,397.8052529595363
228.0,365.0,4033.736798790703,3221.5239703626225,-336.6727599415289,924.4583641547887
229.0,365.0,7714.0802108688495,3926.8737542594663,34.93458753857237,572.4225867297315
230.0,366.0,5493.291279161514,4463.184609429675,-37.91883473392103,517.0786519320271
231.0,366.0,8168.630530937991,4057.2022142183296,351.1780342484567,2660.9776485550815
232.0,368.0,8441.732118226524,4179.353554459514,-203.35713863355437,487.46655652738787
233.0,371.0,5839.846320751577,4205.963671199231,-38.45452733730312,432.04714874468925
234.0,372.0,5840.74638474375,4218.526616194696,9.80852507506203,479.9381004157745
235.0,373.0,5107.2811664016845,7169.888577680666,36.431670308858806,1.7940713718168535
236.0,373.0,5851.010954782607,4215.870932979307,-26.302430487566568,485.0839601134057
237.0,375.0,2990.045869080684,7457.5835430317165,183.66884531463495,518.6746522475436
238.0,376.0,2996.4420711567973,7440.261323985302,165.35601620222255,623.0240185253269
239.0,376.0,3741.642310909347,3899.7948545922636,-78.06846669585286,276.68958365885163
240.0,377.0,2659.5641395698176,8586.741798229317,138.1170210786476,338.8607701236544
241.0,380.0,4268.369186109624,4742.589479159659,33.39317813722437,425.411013037014
242.0,380.0,3959.471496036556,4373.99633549413,3.9349251175797937,0.9369673381238801
243.0,383.0,3082.96860053859,6965.085188403868,37.791234213395846,195.16185146415063
244.0,385.0,3114.422790284703,6978.290475691939,39.28347773228578,385.03612392286794
245.0,385.0,4322.5528756808935,4718.014385202622,-115.29736069274675,498.7683873393629
246.0,386.0,2761.4188524016745,8212.554057873122,-119.60082015139704,559.5215227970189
247.0,386.0,4360.621994038948,3358.0653002888166,-29.093404444381537,5.065144621420033
248.0,387.0,2732.2020509008225,8219.659062472867,-85.10688881581399,218.09540581020923
249.0,387.0,3187.1567683265635,7355.633454495546,3477.9350685596337,208973.37062743332
250.0,390.0,5477.89109501287,4442.476355859004,-43.48375551330556,463.0779997282861
251.0,393.0,7580.265967854201,3952.4162353672727,1.374224796107663,300.536847366004
252.0,400.0,4155.917232876216,4917.644688776499,-24.783937550998413,340.13402064987537
253.0,402.0,6191.89961640914,4047.7162859649916,-42.40882389999827,411.9375841522212
254.0,403.0,3081.920514484331,6113.322835550718,-17.1542735023224,193.23696975281007
255.0,404.0,3080.790272780846,6063.128886264218,-13.921296053387252,494.78413227638515
256.0,404.0,6302.67569637243,4025.2052593860053,-19.972968443935827,365.13929031805264
257.0,406.0,3055.114938774931,6108.143800557196,-171.96260497232743,568.6886181936786
258.0,407.0,3041.2035604095768,6102.127464044956,-25.636387046832414,439.10299218432453
259.0,408.0,3291.749224791992,6135.548647202769,-101.1705050128722,165.8659614002805
260.0,408.0,3755.225285363074,5974.744056931309,-24.624046666674243,462.525633110728
261.0,409.0,3765.8359566928107,5942.063543838962,-32.606638201627625,501.7439418215368
262.0,410.0,3770.591803811363,5955.6181425401555,-18.39038812679716,632.726951317852
263.0,411.0,3781.3704813117374,5960.809821576708,-31.20123973131779,256.03937214366147
264.0,415.0,6511.144095179412,3950.188913237471,-1.9637364328020106,463.82103178499676
265.0,416.0,3706.1040456957353,6080.358538630434,-452.0492226386147,1210.0449497447248
266.0,418.0,5794.371696179645,4231.002384600335,12.152567907095682,524.352658408667
267.0,418.0,7772.959848822113,3927.2050052737154,-12.301945231235333,316.27958869173125
268.0,419.0,5835.400826252917,4223.5923735067145,56.17912595227595,532.0690945169013
269.0,419.0,7820.874241274822,3886.1743123999413,18.312998073082653,344.5537481601809
270.0,431.0,3029.0108421136565,7387.457431764029,180.3989296466771,472.7784978295953
271.0,433.0,4368.5294347094,3211.0210598870062,-329.9004565746251,666.1629970425663
272.0,434.0,5387.948014382835,906.1283966333244,-562.7384600514449,2319.3731197812026
273.0,435.0,3078.690891490078,7378.101972162245,166.72792229414773,514.4662543677366
274.0,435.0,3871.4507008136475,4144.960557423993,-240.92229991832784,654.476075727055
275.0,435.0,5958.521285108377,1937.4015796623714,633.5769030838408,3885.750948916761
276.0,438.0,2978.8654810729467,3154.8662543105756,23.1007611837866,329.7907454307001
277.0,438.0,5723.896089384474,4249.842319998956,-18.866027453998253,313.01826294431083
278.0,447.0,7175.330564449495,3881.6495289062696,-117.00188857985762,490.55379815539527
279.0,450.0,7155.241789210727,3901.3529205356667,-158.36042706575162,494.38684267060177
280.0,451.0,3139.6751016404387,6816.309778581841,-63.813682632320315,407.545765023135
281.0,452.0,3137.433049107607,6805.322676569676,-43.930017364265986,291.20103816678386
282.0,454.0,3063.826644454065,6295.791448786917,49.28580761093957,148.47346758557413
283.0,455.0,2845.876647533121,8079.520917556103,181.76279710498844,497.7615062534072
284.0,455.0,4396.470489730976,3138.2967512145474,-488.1336501715254,1024.839209195373
285.0,456.0,2347.602809659481,8054.648761090225,-32.63981591704601,94.35274609848649
286.0,456.0,2843.649507367082,8052.820879071545,-29.192748925667274,157.14915573125597
287.0,456.0,4396.318011023794,3010.7360213771376,-300.84011998710645,580.9803326399713
288.0,456.0,7179.404768134758,3884.7009820024437,-181.7661299769142,537.3150508623427
289.0,456.0,9194.901657759196,4282.789520317788,-202.8823270378959,343.88434939358257
290.0,459.0,2847.3773089990436,8059.33479199718,178.70155070067753,515.944627414148
291.0,460.0,2878.0628289616125,7994.392578946548,108.45717881935855,276.14862532653336
292.0,462.0,2866.719334145472,8021.697432001039,185.8355896346811,432.32877699416366
293.0,464.0,7172.2999889839875,3883.3558411293966,-25.680860047702183,321.87319545847123
294.0,465.0,6474.050487083897,3970.0240225630923,-12.89728638758367,434.51548532245795
295.0,465.0,7610.794579423699,3875.1314115293167,29.08932604753081,435.1506596416521
296.0,466.0,6565.66135593741,3943.968791018443,102.03628707562477,713.3434298488255
297.0,467.0,7567.110115690994,3910.146762943163,61.32619756823135,641.1583633616588
298.0,468.0,6701.129199158429,3927.814046511795,6.362176795632433,428.89336530340154
299.0,470.0,383.1187219692954,3741.1617408902266,-79.41387710211589,1.3224307825284496
300.0,471.0,7249.740363509723,3805.6414456346347,-103.54598066090813,252.52259015670435
301.0,472.0,7267.488925329067,3877.5789438080938,-31.316183266896367,390.0359611729595
302.0,474.0,3765.880555442717,3424.8194120350086,15.066857202279266,550.4097591637786
303.0,475.0,3261.18145621603,5377.929562452665,-94.01582177565257,542.1260063189206
304.0,476.0,3239.544890649211,5381.851506972476,-116.42294180883906,533.8031705636491
305.0,476.0,3758.100277961205,3421.5120234526353,-16.235039755902566,561.7087808254386
306.0,477.0,3763.5534053779147,3415.029789400528,-11.315490899572982,473.59396915628554
307.0,478.0,3728.541315076417,3441.507208224797,-38.899973146156505,255.10963289771868
308.0,478.0,7874.05369152863,4023.172252123208,-312.91591409101466,651.3754049164799
309.0,480.0,8750.876224495038,4248.9802001044845,-16.404327997276713,498.7179520694287
310.0,482.0,6491.248812238791,3994.044307030329,-15.690492158416355,563.8598096134883
311.0,482.0,7665.926395946941,3903.946742587049,-17.24631566722602,423.7206013738983
312.0,483.0,6497.180688099663,3942.98346807816,-60.990489470660236,236.02455357544144
313.0,484.0,8833.755679175973,4440.3479583702365,-217.5162317986384,0.9449715326728293
314.0,487.0,4894.373532653067,3624.3598405892276,-52.842379633011795,522.1007823456595
315.0,488.0,4891.642362321941,3619.1661875826826,-51.87237098936663,445.1591322381459
316.0,489.0,4881.03150770614,3622.6069123158027,-15.326000261885381,265.7921087927453
317.0,491.0,2878.7978405200415,8136.3048326523785,258.337691593844,663.1598328719424
318.0,491.0,3652.5471754181513,3385.6774668942817,5.175008368669628,312.3473073817087
319.0,492.0,3640.90292881408,3367.9128640552663,21.560881702173127,389.26271348647236
320.0,493.0,1856.953953681841,2494.090953976204,5.1779290237346745,269.5018932815953
321.0,493.0,2844.7318124710782,8156.425462949717,268.3552536025927,617.97486271765
322.0,493.0,3434.603108601117,3286.8374181791805,31.209275601862714,328.2010206831072
323.0,494.0,1889.656066294883,2453.279343291558,55.640505041477816,421.30116360530485
324.0,496.0,4886.361112356775,3615.251751965512,-51.8339827524831,508.9514809104589
325.0,497.0,3630.4560040645592,5020.598624452787,-149.50660014053682,528.9384027566874
326.0,497.0,5518.059980914584,1982.236147824793,-820.2022139139824,3626.124173222046
327.0,497.0,5452.981883886652,2156.766291127389,0.3041631943019255,5.451772855369065
328.0,498.0,3640.65216207603,4976.349594722254,-140.0662885831008,250.06007710611388
329.0,498.0,5627.538591066373,881.3330025146594,4051.8530027085103,434.10270913041734
330.0,499.0,1253.8166931574353,2075.318971726658,46.44596476825874,368.9006821776849
331.0,499.0,4881.915035168627,3623.9786705016536,-31.26782172206299,461.509904211438
332.0,500.0,4820.746377474098,3644.7325139936315,98.90922521239374,600.2933727119237
333.0,501.0,3891.723229340697,3767.632449844429,-272.9587520164964,665.0990953677009
334.0,501.0,4885.00943821222,3640.1360559730597,-21.978552992730336,503.6076346265897
335.0,502.0,4895.1086802518,3630.3480841212486,-39.949398521522156,463.20787548031234
336.0,503.0,4891.669984904863,3603.4809784394724,-37.35922889993275,266.23475094067896
337.0,508.0,740.677653125182,6138.552575595526,-47.89996040941143,64.89181182307607
